balance_x_std,0.256955874157
scaled_x_right_meanTKEO,0.256260982284
balance_y_s,0.234953581321
balance_z_range,0.230897021432
touch_s,0.224656834519
stay_range,0.219470097363
gait_a_meanTKEO,0.218874123676
scaled_x_right_dfa,0.21359197223
scaled_x_right_iqr,0.213223828988
gait_z_mode,0.212393891567
balance_x_iqr,0.21129335368
stay_mode,0.208560208675
balance_z_s,0.207754534483
scaled_y_left_dfc,0.205657830766
balance_y_z_xcorr,0.198778872971
balance_y_q1,0.19296218486
balance_z_acc_xEn,0.189071608149
scaled_x_dfc,0.188858530125
stay_mse,0.18812934043
balance_x_s,0.181739758151
balance_a_s,0.169634238501
gait_y_zcr,0.167055021545
scaled_y_meanTKEO,0.166022527279
scaled_x_zcr,0.164827517316
balance_z_zcr,0.163417256411
balance_e_ar1,0.163130589006
pitch_std,0.160506192411
amp_p2_0,0.154427674801
touch_dfa,0.153539659771
scaled_y_right_s,0.152687085847
balance_x_y_xEn,0.139569715087
scaled_y_left_meanTKEO,0.1336077701
balance_e_s,0.121215999826
balance_y_z_xEn,0.118444144556
scaled_y_dfc,0.114554356838
balance_a_r_xcorr,0.112803484891
gait_r_dfc,0.106806077543
gait_acc_dfc,0.106806076675
balance_e_zcr,0.10515736474
balance_x_range,0.104016314346
balance_a_iqr,0.103579633933
gait_y_ar1,0.0996256091001
balance_x_z_xEn,0.0963898290477
gait_a_dfc_amp,0.0938717113229
gait_e_zcr,0.0765615625562
pitch_dfa,0.0750690776278
balance_a_std,0.0744583633377
move_k,0.0720519723241
scaled_y_right_meanTKEO,0.0670918878272
scaled_x_left_dfc,0.066465344116
balance_y_acc_xEn,0.0647878062846
scaled_y_right_k,0.0643091091366
pitch_p2_1,0.0631880597897
scaled_x_mode,0.0630679020257
balance_x_zcr,0.0605892673216
touch_mse,0.0560082569931
gait_x_z_xcorr,0.0506618494828
gait_a_dfc,0.0502400936008
balance_y_k,0.0484660001123
balance_x_ar1,0.0483454780316
balance_e_k,0.0470161201465
balance_y_zcr,0.0429503021317
balance_r_k,0.0424175575773
balance_acc_k,0.0424175313952
balance_x_k,0.0404443704272
scaled_y_right_dfc,0.0379324363444
balance_x_meanTKEO,0.0368445269835
balance_y_meanTKEO,0.0353238701821
scaled_y_left_dfc_amp,0.0324752587907
pitch_p1_1,0.0295500435495
gait_z_k,0.0293783528634
balance_acc_zcr,0.0232910449115
balance_r_zcr,0.0232910447371
balance_acc_s,0.022884271695
balance_r_s,0.022884264244
gait_x_zcr,0.0228019983077
gait_z_zcr,0.0217886492319
gait_z_acc_xEn,0.0190806243082
move_meanTKEO,0.0179559500349
scaled_y_left_ar1,0.0170285765731
pitch_p2_2,0.0163704633049
balance_z_k,0.0163622257856
amp_p2_1,0.015413413295
balance_a_k,0.0147759372203
stay_meanTKEO,0.0146284201601
gait_a_k,0.0120237379662
balance_x_dfc_amp,0.0105560623912
touch_meanTKEO,0.0105266279678
